nickname,userProvince,userLevelName,userClientShow,isMobile,score,evaluation,creationTime,referenceTime,days,referenceId,content
"死***身","湖北","PLUS会员[试用]","来自京东Android客户端","True","5","好评","2016-03-19 00:36:36","2016-02-21 22:34:31","27","1015650","目前没有什么问题，挺安静的！"
"jd138368oyv","黑龙江","金牌会员","","False","5","好评","2016-03-18 21:12:46","2016-03-15 22:02:39","3","1015650","刚买的，还没有用，但试用还很不错，外观也漂亮。家人都很喜欢。"
"麦***6","广东","钻石会员","来自京东iPhone客户端","True","5","好评","2016-03-18 21:05:50","2016-03-13 20:56:17","5","1015650","挺好，就是甩干的时候震动好大"
"l***4","广东","钻石会员","来自京东iPhone客户端","True","5","好评","2016-03-18 17:50:28","2016-03-12 15:58:52","6","1015650","不错实惠"
"丸***3","","银牌会员","","False","5","好评","2016-03-18 16:49:14","2016-03-14 12:16:21","4","1015650","已经收货 还没有开始使用 希望一切都好"
"jd_704209920","湖北","银牌会员","","False","5","好评","2016-03-18 14:59:41","2016-03-08 11:38:15","10","1015650","装好了还没用，送货的给安装，太着急，给我说买管子，服务还行，客服很及时，每一流程都有短信提醒，家里放的地方不是很方便，出水管要放左边，较麻烦，自己还要买管子，很重  一个人搬不动。"
"朱***莞","","钻石会员","来自京东Android客户端","True","5","好评","2016-03-18 12:40:20","2016-03-15 12:17:37","3","1015650","海尔洗衣机，国产品牌里是做的最好的，别人修家电的人说的，洗衣服的时候很静，很干净，还省水，很好用。就是海尔送货的太慢了，电话天天打，问什么时候在家，，就是不来送。"
"c***1","北京","PLUS会员","来自京东iPhone客户端","True","5","好评","2016-03-18 12:22:22","2016-03-15 08:17:37","3","1015650","非常满意非常满意非常满意非常满意"
"烂烔号","广东","钻石会员","","False","5","好评","2016-03-18 12:18:49","2015-12-31 12:01:19","79","1015650","0000000000000000000000000000000000000"
"j***9","上海","金牌会员","来自京东iPhone客户端","True","5","好评","2016-03-18 09:09:52","2015-12-27 13:27:39","83","1015650","性价比高，送货快，服务好。"
"l298999","广西","金牌会员","来自微信购物","False","5","好评","2016-03-18 04:02:34","2016-03-16 11:09:31","2","1015650","安装师傅很好讲，态度好，真是辛苦了一个人抗150斤上来，必须赞。一直用海尔牌洗衣机，看中的是声音小，洗衣机美观，第一次用滚筒，觉得还不错，就是洗涤时间有点长，洁净度不是很干净，个人觉得是洗衣液问题，因为用的是送的洗衣液"
"j***m","","银牌会员","来自京东Android客户端","True","5","好评","2016-03-17 19:20:05","2016-03-08 08:52:45","9","1015650","虽然过收获过程很纠结，但送货人工作态度很好，很负责，对送货人点赞，东西等用过再评价！"
"Z***6","陕西","钻石会员","来自京东Android客户端","True","5","好评","2016-03-17 16:20:05","2016-03-02 14:16:17","15","1015650","送人的，信赖海尔售后"
"马***思","北京","钻石会员","来自京东iPhone客户端","True","5","好评","2016-03-17 16:08:46","2015-12-27 20:58:28","82","1015650","不错，很好"
"5***东","","钻石会员","","False","5","好评","2016-03-17 16:07:45","2016-03-07 10:00:58","10","1015650","还可以，，不错，，，"
"A***8","四川","钻石会员","来自京东Android客户端","True","5","好评","2016-03-17 13:51:48","2016-03-07 13:00:29","10","1015650","好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好"
"j***q","","银牌会员","来自京东Android客户端","True","5","好评","2016-03-17 13:44:23","2016-03-15 23:08:04","2","1015650","京东服务就是快，服务好。暂时没用以及评。"
"j***c","四川","钻石会员","来自京东Android客户端","True","5","好评","2016-03-17 12:02:52","2016-03-07 12:12:31","10","1015650","好好好好好好好好好好好好好好好好好好好好好好好好"
"洲***微","四川","金牌会员","","False","5","好评","2016-03-17 10:31:33","2016-01-11 11:16:10","66","1015650","送货快"
"a***l","广东","钻石会员","","False","5","好评","2016-03-16 21:56:05","2016-01-23 19:45:55","53","1015650","容量大，声音有点大，洗衣时间较长，这个质量对得起这个价格，.在京东买就是棒。"
"雨***7","","钻石会员","来自京东iPhone客户端","True","5","好评","2016-03-16 21:45:19","2016-03-07 12:16:14","9","1015650","挺好，相信海尔的品质，已经有很多产品了，除了热水器安装的时候，师傅会想办法多让你用接头和管子之外，一切都还好"
"k***o","广东","钻石会员","","False","5","好评","2016-03-16 18:04:51","2016-02-01 23:36:36","44","1015650","不错的洗衣机"
"j***葉","","金牌会员","来自京东iPhone客户端","True","5","好评","2016-03-16 17:05:12","2016-01-27 12:20:47","49","1015650","声音很小，感觉不错"
"a***n","辽宁","银牌会员","","False","5","好评","2016-03-16 17:00:01","2016-03-12 15:54:27","4","1015650","服务质量不错，送货速度也很快，海尔这个牌子一直都用，不错"
"E***g","北京","金牌会员","","False","5","好评","2016-03-16 13:05:27","2016-03-12 20:15:30","4","1015650","送货比较快，很给力，还没有用，但对一直海尔比较信任，希望不要让我失望。"
"我是村长LIU","北京","钻石会员","来自京东iPhone客户端","True","1","差评","2016-03-16 12:53:10","2016-01-10 18:30:56","66","1015650","还说是静音的，快赶上飞机了"
"j***3","吉林","钻石会员","来自京东Android客户端","True","5","好评","2016-03-16 12:48:11","2016-03-14 16:18:44","2","1015650","不错，性价比高"
"j***w","辽宁","钻石会员","来自京东Android客户端","True","5","好评","2016-03-16 12:40:50","2016-03-07 10:40:12","9","1015650","东西还不错，用用试试吧"
"3***m","河北","银牌会员","来自京东Android客户端","True","5","好评","2016-03-16 11:40:13","2016-03-06 11:29:34","10","1015650","挺好的，，声音不大，，，，，，"
"洋***翼","上海","钻石会员","来自京东Android客户端","True","5","好评","2016-03-16 00:43:33","2016-01-17 12:29:59","59","1015650","大品牌"
"P***9","","金牌会员","来自京东iPhone客户端","True","5","好评","2016-03-15 22:29:50","2016-03-04 19:30:40","11","1015650","用起很方便"
"7***妹","","钻石会员","来自京东Android客户端","True","5","好评","2016-03-15 22:00:18","2016-03-11 20:53:19","4","1015650","海尔洗衣机价格便宜，外观漂亮，很喜欢"
"j***星","","金牌会员","来自京东Android客户端","True","5","好评","2016-03-15 21:32:39","2016-03-04 21:15:33","11","1015650","很好，噪音小，很美观。售后也很好！不愧是大品牌。"
"金***7","江苏","钻石会员","来自京东Android客户端","True","5","好评","2016-03-15 20:25:08","2016-03-01 19:22:55","14","1015650","挺好的。"
"j***a","","银牌会员","来自京东iPhone客户端","True","1","差评","2016-03-15 19:10:58","2016-03-13 12:56:16","2","1015650","还没用！等等看"
"荒***9","山西","金牌会员","来自京东Android客户端","True","5","好评","2016-03-15 17:36:21","2016-02-29 20:18:16","15","1015650","洗衣机质量不错  品牌还是不一样的  不错的一次购物"
"zjzjwkwk","","钻石会员","","False","5","好评","2016-03-15 16:34:35","2016-02-29 11:44:55","15","1015650","性价比高，家里电器都是海尔的，售后服务好，质量也好"
"施***-","北京","金牌会员","来自京东Android客户端","True","5","好评","2016-03-15 14:35:31","2016-01-30 13:43:14","45","1015650","其他还不错  就是中间不能添加  或修改模式  除非断电3分钟  最重要的是噪音大  没有隔音材料填充"
"jd_496388117","北京","钻石会员","","False","5","好评","2016-03-15 13:34:07","2016-03-11 23:58:57","4","1015650","这个洗衣机声音不大，洗衣服多！划算！"
"j***8","广东","金牌会员","来自京东iPhone客户端","True","5","好评","2016-03-15 10:31:10","2016-02-02 15:51:44","42","1015650","挺不错"
"jd_494923584","湖南","金牌会员","","False","5","好评","2016-03-15 10:04:55","2016-01-24 11:57:40","51","1015650","undefined"
"张***糯","山东","金牌会员","来自京东iPhone客户端","True","5","好评","2016-03-15 08:25:24","2016-03-12 21:18:11","3","1015650","质量挺好的上门安装服务特别好，声音也不大，很满意的一次购物"
"发***啊","湖北","银牌会员","来自京东iPhone客户端","True","5","好评","2016-03-15 00:42:03","2016-01-28 18:42:55","47","1015650","感觉还可以吧"
"f***3","吉林","金牌会员","来自京东Android客户端","True","5","好评","2016-03-14 20:19:09","2016-02-17 10:59:47","26","1015650","东西不错，服务也不错！"
"helloworld775","上海","钻石会员","","False","5","好评","2016-03-14 19:02:08","2016-03-11 20:32:12","3","1015650","还不错，京东送货上门，绝对要点赞"
"9***m","四川","金牌会员","来自京东Android客户端","True","5","好评","2016-03-14 18:59:28","2015-12-16 17:54:33","90","1015650","不错"
"是***达","北京","金牌会员","来自京东Android客户端","True","5","好评","2016-03-14 16:51:42","2016-01-22 18:41:37","52","1015650","声音大"
"淑妃金典","","钻石会员","","False","5","好评","2016-03-14 14:16:47","2016-03-03 17:33:07","11","1015650","容量大，价格比实体店便宜  送货快 服务好"
"JLzbmfHJBTHL","","银牌会员","来自微信购物","False","5","好评","2016-03-14 13:30:24","2016-01-28 15:53:29","46","1015650","挺不错的，我很满意，物流也快，送货上门，服务人员态度特别好"
"j***a","","银牌会员","","False","5","好评","2016-03-14 12:00:27","2016-03-07 12:42:03","7","1015650","价格便宜，质量还算可以，发货速度比较快，给个好评吧！非常不错的一次购物体验，*值了！"
"j***q","","铜牌会员","","False","5","好评","2016-03-14 11:59:41","2016-03-07 12:18:58","7","1015650","客服人很好，很耐心！所有问题都解释的清清楚楚！有机会还会光顾的!非常不错的一次购物体验，*，值了！"
"j***g","","铜牌会员","","False","5","好评","2016-03-14 11:59:26","2016-03-07 12:17:00","7","1015650","不错的京东，发货很快的说！非常不错的一次购物体验，*，值了！"
"j***i","","铜牌会员","","False","5","好评","2016-03-14 11:59:08","2016-03-07 12:16:40","7","1015650","在京东买东东，我很满意~非常不错的一次购物体验，*，值了！"
"j***h","","铜牌会员","","False","5","好评","2016-03-14 11:58:55","2016-03-07 12:15:54","7","1015650","質量好又便宜..非常不错的一次购物体验，*，值了！"
"j***t","","银牌会员","","False","5","好评","2016-03-14 11:58:38","2016-03-07 12:15:29","7","1015650","货到了，谢谢你。挺喜欢的，好京东 非常不错的一次购物体验，*，值了！"
"j***s","","铜牌会员","","False","5","好评","2016-03-14 11:57:36","2016-03-07 12:19:48","7","1015650","买了很多东西 都非常满意 很好的服务 我会常来的 非常不错的一次购物体验*，值了！"
"j***m","","铜牌会员","","False","5","好评","2016-03-14 11:57:29","2016-03-07 12:14:53","7","1015650","很好,发货很快！服务周到！非常不错的一次购物体验，***"
"5***平","","钻石会员","","False","5","好评","2016-03-14 11:49:18","2016-03-07 12:18:24","7","1015650","不好意思，学校上课，确认晚了~非常不错的一次购物体验，*，值了！"
"j***9","福建","金牌会员","来自京东iPhone客户端","True","5","好评","2016-03-14 11:02:37","2016-01-31 15:29:12","43","1015650","好用，好评"
"7***珍","","钻石会员","来自京东Android客户端","True","5","好评","2016-03-14 10:35:38","2015-12-27 13:58:07","79","1015650","京东送货快，品质有保障"
"余***7","贵州","PLUS会员","来自京东Android客户端","True","5","好评","2016-03-14 10:22:52","2016-03-09 22:04:02","5","1015650","好哈哈哈还好还好"
"j***3","山东","金牌会员","来自京东Android客户端","True","5","好评","2016-03-13 22:29:19","2016-02-18 12:31:30","24","1015650","脱水时声音有点大，其它倒还好。好像没有中途加衣功能，操作稍微有点繁琐，妈妈年纪大表示要学很久"
"l***u","山东","金牌会员","来自京东iPhone客户端","True","5","好评","2016-03-13 21:29:38","2016-03-07 15:51:28","6","1015650","甩干声音大的真的受不了啊！让人接受不了"
"j***x","内蒙古","银牌会员","来自京东Android客户端","True","5","好评","2016-03-13 20:47:03","2016-03-08 13:58:49","5","1015650","不错，就是有点划伤了"
"施***8","","PLUS会员","","False","5","好评","2016-03-13 20:18:49","2016-03-07 22:43:44","6","1015650","买的很优惠 买的很寸心"
